time/fps,train/actor_loss,time/time_elapsed,time/total_timesteps,train/rewards,train/n_updates,train/learning_rate,time/episodes,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean
55,0.7200951728166318,541,30192,-0.08381286,130152,0.001,296,102.0,0.00568906612255994,-8.241887349999999
55,0.7116169993783913,549,30600,-0.07605026,130560,0.001,300,102.0,0.006210262702284928,-8.265410820000001
55,0.7071113866918227,556,31008,-0.058880385,130968,0.001,304,102.0,0.0036187964744350013,-8.27151412
55,0.7170798200018266,563,31416,-0.072054274,131376,0.001,308,102.0,0.0065203170342297825,-8.243981080000001
55,0.7325084600962845,571,31824,-0.0790498,131784,0.001,312,102.0,0.0047823279752514745,-8.20703761
55,0.7356127833618837,578,32232,-0.08087757,132192,0.001,316,102.0,0.006892139804275597,-8.21134394
55,0.6993604430965349,586,32640,-0.10430509,132600,0.001,320,102.0,0.004100843984120087,-8.200525550000002
55,0.7337493738707375,593,33048,-0.14916928,133008,0.001,324,102.0,0.005994426092822287,-8.20501835
55,0.7214328921308705,600,33456,-0.09677281,133416,0.001,328,102.0,0.003942158507461678,-8.19214694
55,0.7074690227415047,608,33864,-0.085068434,133824,0.001,332,102.0,0.008629650956672598,-8.201415090000001
55,0.6887563747518203,615,34272,-0.065655425,134232,0.001,336,102.0,0.003909235618159394,-8.209272980000001
55,0.7348954093222525,622,34680,-0.10468596,134640,0.001,340,102.0,0.006023408842213708,-8.27253161
55,0.7482848950460845,629,35088,-0.06459194,135048,0.001,344,102.0,0.004174688048592275,-8.281914599999999
55,0.6856794655323029,637,35496,-0.098355114,135456,0.001,348,102.0,0.004127480582146924,-8.26099654
55,0.6922061595262265,644,35904,-0.076855496,135864,0.001,352,102.0,0.00463093243489115,-8.27239542
55,0.7326471086810616,651,36312,-0.10886046,136272,0.001,356,102.0,0.004398612855641427,-8.28902163
55,0.7122433051174762,658,36720,-0.07895903,136680,0.001,360,102.0,0.006714289932050651,-8.274232140000002
55,0.6747989070181754,666,37128,-0.08003452,137088,0.001,364,102.0,0.00555257575858074,-8.287250100000001
55,0.6973445918045792,673,37536,-0.06825482,137496,0.001,368,102.0,0.0064801165500801864,-8.282481510000002
55,0.6886088783834495,680,37944,-0.070710756,137904,0.001,372,102.0,0.004617705573122401,-8.290506709999999
55,0.6885816133489796,687,38352,-0.08968197,138312,0.001,376,102.0,0.005282297088449602,-8.33847988
55,0.6688653446880042,695,38760,-0.080114804,138720,0.001,380,102.0,0.005799811999952676,-8.373134810000002
55,0.6877897831739164,702,39168,-0.07370248,139128,0.001,384,102.0,0.004446788981737222,-8.375952689999998
55,0.6960614212587768,709,39576,-0.07995182,139536,0.001,388,102.0,0.005126776351187122,-8.383068680000001
55,0.7039798644243502,717,39984,-0.06071397,139944,0.001,392,102.0,0.005571692550267258,-8.42136891
55,0.7356345367197897,724,40392,-0.100080855,140352,0.001,396,102.0,0.003883687390114966,-8.45010394
55,0.6956428768588048,731,40800,-0.07327365,140760,0.001,400,102.0,0.004871841940649913,-8.40760278
55,0.7016032536824545,738,41208,-0.074499026,141168,0.001,404,102.0,0.0038802149441942353,-8.405878809999999
55,0.6411387067215115,746,41616,-0.08867735,141576,0.001,408,102.0,0.004336398755720652,-8.41473967
55,0.7156342969221228,753,42024,-0.09687314,141984,0.001,412,102.0,0.005091875049687338,-8.421826930000002
55,0.6736815343884861,761,42432,-0.092980005,142392,0.001,416,102.0,0.0045047297893439,-8.402831979999998
55,0.6899371684766283,768,42840,-0.07602839,142800,0.001,420,102.0,0.00695136969671676,-8.402290799999998
55,0.6854165558721504,776,43248,-0.08747296,143208,0.001,424,102.0,0.003679079864763052,-8.40785949
55,0.6873552869347965,783,43656,-0.053102847,143616,0.001,428,102.0,0.004179269616382525,-8.40080468
55,0.7339972608229693,790,44064,-0.1134921,144024,0.001,432,102.0,0.004462092818107968,-8.38670307
55,0.6868487573137471,798,44472,-0.10212724,144432,0.001,436,102.0,0.0037587959326201062,-8.39329381
55,0.6891332818012611,805,44880,-0.054563805,144840,0.001,440,102.0,0.00604378147388571,-8.324141500000001
55,0.6677022184811386,812,45288,-0.08659217,145248,0.001,444,102.0,0.0035831910665329618,-8.317954160000001
55,0.709429465672549,820,45696,-0.08400202,145656,0.001,448,102.0,0.006644599528882799,-8.32972716
55,0.6695976461849961,827,46104,-0.0817027,146064,0.001,452,102.0,0.0032254707795229976,-8.31917909
55,0.6789234064373315,835,46512,-0.09448577,146472,0.001,456,102.0,0.004413239805110018,-8.30651667
55,0.6713373468202704,842,46920,-0.054068714,146880,0.001,460,102.0,0.0037209498142485743,-8.33092876
55,0.6289352833055982,849,47328,-0.09312127,147288,0.001,464,102.0,0.004044389339647822,-8.30625776
55,0.6776316329544666,857,47736,-0.075613715,147696,0.001,468,102.0,0.0049068505120208016,-8.278375200000001
55,0.7024923224075168,864,48144,-0.09565893,148104,0.001,472,102.0,0.005631499808491664,-8.28282015
55,0.653888604220222,871,48552,-0.087439835,148512,0.001,476,102.0,0.00397975891702991,-8.2687545
55,0.6529210186472126,879,48960,-0.07013646,148920,0.001,480,102.0,0.0034192973860840805,-8.24964739
55,0.6409798819644779,886,49368,-0.08812561,149328,0.001,484,102.0,0.002927242230404826,-8.24198362
55,0.6089406907558441,894,49776,-0.092654966,149736,0.001,488,102.0,0.0051362342252533,-8.25569419
55,0.6182161370913187,901,50184,-0.070799604,150144,0.001,492,102.0,0.005310165216488873,-8.177567479999999
55,0.6365103744993023,908,50592,-0.0977508,150552,0.001,496,102.0,0.0037137473689154814,-8.16449618
55,0.6312748661228255,915,51000,-0.09007366,150960,0.001,500,102.0,0.00348227635892245,-8.169381620000001
55,0.6144733849693748,923,51408,-0.058807243,151368,0.001,504,102.0,0.005319627874996513,-8.14315311
55,0.6281521641740612,930,51816,-0.090804614,151776,0.001,508,102.0,0.003402387884824409,-8.11219818
55,0.6366744298560947,937,52224,-0.08101579,152184,0.001,512,102.0,0.003616494348035285,-8.108710160000001
55,0.6066308541625154,944,52632,-0.11769653,152592,0.001,516,102.0,0.004082344554869148,-8.102516889999999
55,0.6233938161064597,952,53040,-0.08047399,153000,0.001,520,102.0,0.0034659932014833696,-8.07549424
55,0.6353487442521488,959,53448,-0.09010799,153408,0.001,524,102.0,0.0038665228428583884,-8.055739070000001
55,0.609893807593514,966,53856,-0.10468489,153816,0.001,528,102.0,0.0036253267008920804,-8.056576369999998
55,0.6493634791935191,973,54264,-0.1072511,154224,0.001,532,102.0,0.004307384478320897,-8.054221440000001
55,0.6132696200819576,980,54672,-0.054669145,154632,0.001,536,102.0,0.003826672342256643,-8.051626449999999
55,0.6184338313691756,987,55080,-0.06632879,155040,0.001,540,102.0,0.003680943361912653,-8.03194073
55,0.6161533781126434,995,55488,-0.09665646,155448,0.001,544,102.0,0.0030376948804284134,-8.021137470000001
55,0.5818461203107647,1002,55896,-0.060340825,155856,0.001,548,102.0,0.0024588247270359857,-7.987847740000002
55,0.603046575013329,1009,56304,-0.09059803,156264,0.001,552,102.0,0.002523392658879268,-7.98300946
55,0.5734573719548244,1016,56712,-0.092286415,156672,0.001,556,102.0,0.003143344861432435,-7.981500469999999
55,0.5881218653099209,1023,57120,-0.105211586,157080,0.001,560,102.0,0.0031493918373313385,-7.967591770000001
55,0.5641469955444336,1030,57528,-0.061926268,157488,0.001,564,102.0,0.003578644442741814,-7.981911320000002
55,0.5779544401402567,1037,57936,-0.06101361,157896,0.001,568,102.0,0.0034147322362781886,-8.001056340000002
55,0.6018888003685895,1045,58344,-0.10370594,158304,0.001,572,102.0,0.003057921322704037,-7.994483680000001
55,0.5690933787355236,1052,58752,-0.07043871,158712,0.001,576,102.0,0.002595595010515193,-7.978977050000002
55,0.5943367896126766,1059,59160,-0.09860069,159120,0.001,580,102.0,0.0032900064280850117,-7.976771409999999
55,0.5691975816792133,1066,59568,-0.06221783,159528,0.001,584,102.0,0.0032806133539826773,-7.95606198
55,0.5587101555338093,1073,59976,-0.08515865,159936,0.001,588,102.0,0.0027480965500752278,-7.93102059
55,0.6029890150416131,1080,60384,-0.13003202,160344,0.001,592,102.0,0.0027780249348485515,-7.95785784
55,0.5894318521022797,1087,60792,-0.12676537,160752,0.001,596,102.0,0.0027821803286867948,-7.95313894
55,0.6111280871372596,1095,61200,-0.08410689,161160,0.001,600,102.0,0.003713798060940177,-7.948860569999998
55,0.602570995980618,1102,61608,-0.11393277,161568,0.001,604,102.0,0.00402915847656664,-7.980932979999999
55,0.5644530881853664,1109,62016,-0.058141753,161976,0.001,608,102.0,0.0023965425772236332,-7.9960340599999995
55,0.5804415169884177,1116,62424,-0.07104306,162384,0.001,612,102.0,0.0030048771832120037,-8.004050789999999
55,0.5981968273134792,1123,62832,-0.097654946,162792,0.001,616,102.0,0.003435856663831966,-8.008443859999998
55,0.5587243513733733,1130,63240,-0.04330943,163200,0.001,620,102.0,0.002977918704524271,-8.016365169999998
55,0.5742895246720782,1138,63648,-0.10453421,163608,0.001,624,102.0,0.0026097689331828744,-8.02441737
55,0.5960153125080407,1145,64056,-0.102208875,164016,0.001,628,102.0,0.003163590538486674,-8.07423143
55,0.5624023056497761,1152,64464,-0.063567884,164424,0.001,632,102.0,0.0032022024759356224,-8.101592140000001
55,0.5457006885724909,1159,64872,-0.091624506,164832,0.001,636,102.0,0.002361358286625724,-8.08409698
55,0.557038232976315,1166,65280,-0.07070328,165240,0.001,640,102.0,0.0030539997416210597,-8.08821704
55,0.5554462980990317,1173,65688,-0.08276114,165648,0.001,644,102.0,0.002441651381291997,-8.10518281
55,0.5436969902001175,1180,66096,-0.10229404,166056,0.001,648,102.0,0.002198579465780937,-8.1206105
55,0.5626890110034569,1188,66504,-0.070497334,166464,0.001,652,102.0,0.0035911187154067424,-8.10565994
55,0.5427543094345167,1195,66912,-0.0737118,166872,0.001,656,102.0,0.002448932385282116,-8.098550970000002
55,0.567407301827973,1202,67320,-0.049524408,167280,0.001,660,102.0,0.0032968636597598007,-8.08329273
55,0.5562323705822814,1209,67728,-0.06921069,167688,0.001,664,102.0,0.0028170115769813385,-8.07007155
56,0.5598381068192276,1216,68136,-0.085931815,168096,0.001,668,102.0,0.0023173266164638905,-8.095581799999998
56,0.5602363003235237,1223,68544,-0.06651039,168504,0.001,672,102.0,0.0022000127863458486,-8.07680404
56,0.5131877526348713,1230,68952,-0.07206272,168912,0.001,676,102.0,0.0024110998752339763,-8.08881222
56,0.5428336028959236,1238,69360,-0.08130436,169320,0.001,680,102.0,0.0024710590060909882,-8.05191971
56,0.5477431883998946,1245,69768,-0.097610444,169728,0.001,684,102.0,0.0029542228188730924,-8.076458800000001
56,0.5354630923738667,1252,70176,-0.054803442,170136,0.001,688,102.0,0.002240699783535948,-8.05204097
56,0.5250695114042244,1259,70584,-0.11148671,170544,0.001,692,102.0,0.0025763032888290564,-8.03988371
56,0.541469450674805,1266,70992,-0.07825759,170952,0.001,696,102.0,0.002392712843549602,-8.01372582
56,0.5191452766166014,1273,71400,-0.08185113,171360,0.001,700,102.0,0.0025386464666214536,-8.058832130000003
56,0.5459922002811058,1280,71808,-0.055203672,171768,0.001,704,102.0,0.002279042710856005,-8.028154630000001
56,0.5325734194587258,1288,72216,-0.09798677,172176,0.001,708,102.0,0.002196606065148908,-8.033444150000001
56,0.5485272839957592,1295,72624,-0.067784,172584,0.001,712,102.0,0.002404782218874578,-8.04264997
56,0.5171979245017556,1302,73032,-0.0642898,172992,0.001,716,102.0,0.002502737512901042,-8.02120762
56,0.4981926603644502,1309,73440,-0.08402494,173400,0.001,720,102.0,0.002435649888973464,-8.066509060000001
56,0.528564557725308,1316,73848,-0.07769548,173808,0.001,724,102.0,0.0019295902063330525,-8.0721375
56,0.5081245998541514,1323,74256,-0.08767958,174216,0.001,728,102.0,0.0019870059588677526,-8.04538844
56,0.5041904694893781,1330,74664,-0.109591044,174624,0.001,732,102.0,0.002389445372482798,-8.005604470000002
56,0.5095417856001386,1338,75072,-0.059621286,175032,0.001,736,102.0,0.0022465339274026965,-8.01818741
56,0.5153556954042584,1345,75480,-0.095726386,175440,0.001,740,102.0,0.002035521401672204,-8.028930390000001
56,0.5213115197770736,1352,75888,-0.05737608,175848,0.001,744,102.0,0.0025460794941846317,-8.01663643
56,0.4996648816501393,1359,76296,-0.09137616,176256,0.001,748,102.0,0.002686208455855319,-8.027142049999998
56,0.510413902647355,1366,76704,-0.07989976,176664,0.001,752,102.0,0.002185952948410904,-8.06002317
56,0.514200397566253,1373,77112,-0.066591315,177072,0.001,756,102.0,0.002979072278785501,-8.05696434
56,0.4945787226452547,1380,77520,-0.08648129,177480,0.001,760,102.0,0.002248097219682463,-8.026591660000001
56,0.46875709908850055,1388,77928,-0.04764712,177888,0.001,764,102.0,0.0026565241880199012,-7.9989715000000015
56,0.5051528805611181,1395,78336,-0.08533069,178296,0.001,768,102.0,0.002168595940376833,-7.956605679999999
56,0.49091746555823906,1402,78744,-0.074417986,178704,0.001,772,102.0,0.0028859275431993106,-7.9750621
56,0.5157768577337265,1409,79152,-0.10732133,179112,0.001,776,102.0,0.002118659256809099,-7.959261709999998
56,0.48785386190694924,1416,79560,-0.08191282,179520,0.001,780,102.0,0.0028657349421158797,-7.944257739999999
56,0.5014771188006681,1423,79968,-0.0792697,179928,0.001,784,102.0,0.0019050873396575779,-7.933621779999998
56,0.5061132341038947,1431,80376,-0.08226043,180336,0.001,788,102.0,0.002052422545567228,-7.943235720000001
56,0.4781600041132347,1438,80784,-0.08266232,180744,0.001,792,102.0,0.002376023028274158,-7.917776919999999
56,0.4946039196322946,1445,81192,-0.10402229,181152,0.001,796,102.0,0.002330241068443238,-7.9408378
56,0.48727807928534117,1452,81600,-0.12347341,181560,0.001,800,102.0,0.0017594839190874778,-7.907507019999998
56,0.5043477953649035,1459,82008,-0.08039002,181968,0.001,804,102.0,0.0019301041825469036,-7.903560150000001
56,0.49134064129754607,1466,82416,-0.083978355,182376,0.001,808,102.0,0.002381991332810025,-7.90384444
56,0.4797775295435214,1473,82824,-0.06992055,182784,0.001,812,102.0,0.0021499427139311665,-7.89726826
56,0.4903932403700024,1481,83232,-0.039255496,183192,0.001,816,102.0,0.002386227141673147,-7.959469840000001
56,0.5186651208821464,1488,83640,-0.07502405,183600,0.001,820,102.0,0.0017915252298253642,-7.90106063
56,0.47635817352463217,1495,84048,-0.07487015,184008,0.001,824,102.0,0.0026468785677114318,-7.8841431
56,0.47878577194961847,1502,84456,-0.0554658,184416,0.001,828,102.0,0.002155883235151551,-7.896159900000002
56,0.48085231699195563,1509,84864,-0.061041012,184824,0.001,832,102.0,0.0016220995318030427,-7.94166962
56,0.5072345511586058,1516,85272,-0.09459546,185232,0.001,836,102.0,0.0019716780570531996,-7.906088969999998
56,0.47461240022790196,1523,85680,-0.08934758,185640,0.001,840,102.0,0.002120243536089273,-7.89718653
56,0.5133917016141555,1530,86088,-0.11852035,186048,0.001,844,102.0,0.0024703863155617215,-7.918339019999999
56,0.47328436257792456,1538,86496,-0.08815232,186456,0.001,848,102.0,0.0018931495641499722,-7.914860009999999
56,0.45442356169223785,1545,86904,-0.10255328,186864,0.001,852,102.0,0.0019533991121445035,-7.870345459999999
56,0.47284863801563487,1552,87312,-0.09263879,187272,0.001,856,102.0,0.0024199106962495376,-7.861793220000001
56,0.45930757271308525,1559,87720,-0.10288746,187680,0.001,860,102.0,0.0021913988982537286,-7.894631750000001
56,0.4647306794045018,1566,88128,-0.11470972,188088,0.001,864,102.0,0.0024839902585417984,-7.921680339999999
56,0.45371472134309654,1573,88536,-0.07174265,188496,0.001,868,102.0,0.0014998050561795633,-7.95221993
56,0.45134864163165,1580,88944,-0.07534067,188904,0.001,872,102.0,0.0018571752928740655,-7.92303541
56,0.4830673973934323,1588,89352,-0.07838511,189312,0.001,876,102.0,0.002221618630916483,-7.947658749999999
56,0.46738533617234695,1595,89760,-0.12548214,189720,0.001,880,102.0,0.0016503582319630512,-7.97708963
56,0.45592744502366755,1602,90168,-0.11674635,190128,0.001,884,102.0,0.0020868396409330706,-7.97631957
56,0.45720698523755166,1609,90576,-0.071110256,190536,0.001,888,102.0,0.0020316519138777593,-8.01080008
56,0.44349007863624423,1616,90984,-0.05666753,190944,0.001,892,102.0,0.0018781994437506678,-8.01587423
56,0.42563234415708806,1623,91392,-0.062411766,191352,0.001,896,102.0,0.001886435380369863,-8.036469190000002
56,0.48190244360297335,1631,91800,-0.07436414,191760,0.001,900,102.0,0.0018812932193053283,-8.04224192
56,0.4954322325248344,1638,92208,-0.07482887,192168,0.001,904,102.0,0.0031552572332906956,-8.055044319999999
56,0.44572139487547036,1645,92616,-0.08069168,192576,0.001,908,102.0,0.0014609995508662371,-8.05710304
56,0.4439523801499722,1652,93024,-0.10440398,192984,0.001,912,102.0,0.001690596219679505,-8.04564762
56,0.4725499974161971,1659,93432,-0.10208808,193392,0.001,916,102.0,0.0017822127165523923,-8.02257535
56,0.4722731490345562,1666,93840,-0.08089528,193800,0.001,920,102.0,0.0020099983464437992,-8.05658772
56,0.47819144001194075,1673,94248,-0.123867184,194208,0.001,924,102.0,0.0018007230965475388,-8.07504913
56,0.45661430469914976,1681,94656,-0.073989645,194616,0.001,928,102.0,0.0015244539758628782,-8.04390148
56,0.4656918942928314,1688,95064,-0.09549911,195024,0.001,932,102.0,0.0018760401241403695,-7.99987558
56,0.4580450826415829,1695,95472,-0.060392812,195432,0.001,936,102.0,0.0017608525531078853,-8.00416741
56,0.4504743314841214,1702,95880,-0.09014406,195840,0.001,940,102.0,0.0016956648814455404,-8.028470700000002
56,0.4820697897789525,1709,96288,-0.0926717,196248,0.001,944,102.0,0.001730574426747968,-7.974869410000001
56,0.4482837155753491,1716,96696,-0.07958303,196656,0.001,948,102.0,0.0018341980338685542,-7.9489378199999985
56,0.4922657272979325,1723,97104,-0.08786822,197064,0.001,952,102.0,0.001714331952183891,-7.94560791
56,0.4758148903355879,1730,97512,-0.06625991,197472,0.001,956,102.0,0.0015002625455678093,-7.93603259
56,0.46282894062060936,1738,97920,-0.093498856,197880,0.001,960,102.0,0.0014851304517565843,-7.927246360000001
56,0.46363572367266115,1745,98328,-0.075110264,198288,0.001,964,102.0,0.0016462558206494934,-7.942530360000001
56,0.4468790403768128,1752,98736,-0.08781214,198696,0.001,968,102.0,0.0017626052248684288,-7.9236344999999995
56,0.4545268381343168,1759,99144,-0.062245477,199104,0.001,972,102.0,0.0018761282325630972,-7.94228644
56,0.44449279822555243,1766,99552,-0.053176675,199512,0.001,976,102.0,0.002607889384985445,-7.916830249999999
56,0.4427768465350656,1773,99960,-0.07667876,199920,0.001,980,102.0,0.0019579504500428562,-7.898186699999999
56,0.4738301655241087,1781,100368,-0.06834872,200328,0.001,984,102.0,0.0022438111259629402,-7.867841599999999
56,0.456950573944578,1788,100776,-0.07006927,200736,0.001,988,102.0,0.001668848944474103,-7.82940721
56,0.4498016910225737,1795,101184,-0.044201702,201144,0.001,992,102.0,0.0017962676253827179,-7.85311826
56,0.42861175800071044,1802,101592,-0.09676628,201552,0.001,996,102.0,0.001459703046837639,-7.81223531
56,0.47208915271011054,1809,102000,-0.086768866,201960,0.001,1000,102.0,0.002481800176182707,-7.804468179999999
56,0.4733029346840054,1817,102408,-0.15166493,202368,0.001,1004,102.0,0.0021943397062154963,-7.78373358
56,0.43652471227973116,1824,102816,-0.0398582,202776,0.001,1008,102.0,0.0021787425086550486,-7.765317479999998
56,0.44890909364410475,1832,103224,-0.09065797,203184,0.001,1012,102.0,0.0023114748088547085,-7.77417658
56,0.4569995935056724,1840,103632,-0.09265627,203592,0.001,1016,102.0,0.0018399044214782085,-7.763058040000001
56,0.4282575594443901,1848,104040,-0.052687958,204000,0.001,1020,102.0,0.0015391809158209785,-7.7421706200000004
56,0.4364904749627207,1855,104448,-0.11207345,204408,0.001,1024,102.0,0.00243216650315113,-7.7332055
56,0.45836853338222877,1863,104856,-0.091849804,204816,0.001,1028,102.0,0.001972197316468273,-7.731168500000001
56,0.40604877910193277,1870,105264,-0.10776496,205224,0.001,1032,102.0,0.0013277153866867737,-7.752171350000001
56,0.4217604267246583,1879,105672,-0.10845466,205632,0.001,1036,102.0,0.0015270420434021885,-7.780666200000001
56,0.4539942124895021,1886,106080,-0.06095266,206040,0.001,1040,102.0,0.0018213803548361267,-7.7569417099999995
56,0.43520232129330727,1894,106488,-0.075612,206448,0.001,1044,102.0,0.002201249740798684,-7.801087040000001
56,0.4795782250516555,1901,106896,-0.08203551,206856,0.001,1048,102.0,0.0015783175608079297,-7.81203344
56,0.47577009598414105,1909,107304,-0.09387302,207264,0.001,1052,102.0,0.002106189439027552,-7.8273918600000005
56,0.4556428871902765,1917,107712,-0.07783124,207672,0.001,1056,102.0,0.0016965644448931677,-7.85646101
56,0.45204902980841843,1924,108120,-0.08654285,208080,0.001,1060,102.0,0.0017491967443550261,-7.829281400000001
56,0.47493483622868854,1932,108528,-0.095479466,208488,0.001,1064,102.0,0.0018938950299486226,-7.796240070000001
56,0.42981967096235235,1939,108936,-0.061444316,208896,0.001,1068,102.0,0.0018521847349463724,-7.769712649999999
56,0.43224957380809037,1947,109344,-0.105211645,209304,0.001,1072,102.0,0.0022795048106333936,-7.784807649999999
56,0.43998852868874866,1955,109752,-0.069569685,209712,0.001,1076,102.0,0.0018571601985433303,-7.8013015700000015
55,0.44053098150328096,1968,110160,-0.0663383,210120,0.001,1080,102.0,0.0018302371463505551,-7.803937720000001
55,0.45011083840155136,1976,110568,-0.07665174,210528,0.001,1084,102.0,0.001963418956923609,-7.84278913
55,0.4453122878775877,1983,110976,-0.09260286,210936,0.001,1088,102.0,0.0015492644880021758,-7.850192260000001
55,0.4443623920281728,1992,111384,-0.08196779,211344,0.001,1092,102.0,0.0016495575999964356,-7.809285699999999
55,0.4327522720776352,1999,111792,-0.09061811,211752,0.001,1096,102.0,0.0017594524197549761,-7.800511610000001
55,0.4216265389147927,2007,112200,-0.049613908,212160,0.001,1100,102.0,0.0017340590744496177,-7.80718613
55,0.45559703953125896,2014,112608,-0.05155051,212568,0.001,1104,102.0,0.0016494687869471462,-7.85001137
55,0.4342696739762437,2022,113016,-0.07688756,212976,0.001,1108,102.0,0.001602665989433744,-7.8727369299999985
55,0.4348561024548961,2030,113424,-0.096337855,213384,0.001,1112,102.0,0.0013772938033855776,-7.861398300000001
55,0.4265037871458951,2037,113832,-0.07770195,213792,0.001,1116,102.0,0.0018245449582715153,-7.84770169
55,0.4224957779926412,2044,114240,-0.07034006,214200,0.001,1120,102.0,0.001490474941937125,-7.861394709999998
55,0.4545189346752915,2052,114648,-0.058534093,214608,0.001,1124,102.0,0.0016566257997742378,-7.876879019999998
55,0.44390370536084267,2059,115056,-0.06833109,215016,0.001,1128,102.0,0.0018486815476767243,-7.860861609999998
55,0.43946627483648415,2066,115464,-0.12008435,215424,0.001,1132,102.0,0.001683653961877366,-7.8863403299999995
55,0.4532635664823009,2073,115872,-0.08095956,215832,0.001,1136,102.0,0.0017614904591384546,-7.85221327
55,0.4646594565288693,2081,116280,-0.10507379,216240,0.001,1140,102.0,0.0017536569163591291,-7.85372674
55,0.4463631688964133,2088,116688,-0.05521999,216648,0.001,1144,102.0,0.001766215007199778,-7.832994910000001
55,0.43125610608680576,2095,117096,-0.08401044,217056,0.001,1148,102.0,0.0015252797522550157,-7.840119529999998
55,0.41563279342417625,2102,117504,-0.046887293,217464,0.001,1152,102.0,0.001661445163407217,-7.8613588100000005
55,0.41180549795721094,2110,117912,-0.11361021,217872,0.001,1156,102.0,0.0016977137868297194,-7.853331069999999
55,0.4664664537298913,2117,118320,-0.093162104,218280,0.001,1160,102.0,0.0022387889866698897,-7.8960371600000006
55,0.4326991386273328,2124,118728,-0.068255715,218688,0.001,1164,102.0,0.0018436411120609252,-7.927648079999999
55,0.45123545387211966,2131,119136,-0.08420657,219096,0.001,1168,102.0,0.001815058287106427,-7.924134309999999
55,0.41235868778883245,2138,119544,-0.061814576,219504,0.001,1172,102.0,0.0013861205790068627,-7.919033330000001
55,0.4418155717499116,2146,119952,-0.10554843,219912,0.001,1176,102.0,0.001624022303040678,-7.92129648
55,0.44078584833472384,2153,120360,-0.11274212,220320,0.001,1180,102.0,0.001750612592064392,-7.922323010000001
55,0.42379257053721187,2160,120768,-0.06686072,220728,0.001,1184,102.0,0.002050225534784498,-7.930113169999999
55,0.404213605558171,2167,121176,-0.06418411,221136,0.001,1188,102.0,0.001634247500310177,-7.91905745
55,0.4304957544686748,2174,121584,-0.075173154,221544,0.001,1192,102.0,0.001510222124017994,-7.942301029999999
55,0.4517131538367739,2182,121992,-0.08658192,221952,0.001,1196,102.0,0.0014927966577827237,-7.932354550000001
55,0.4197472091398987,2189,122400,-0.05650408,222360,0.001,1200,102.0,0.0016410728767012044,-7.93960828
55,0.43968210150213805,2196,122808,-0.1087436,222768,0.001,1204,102.0,0.0024066358529643028,-7.922923389999999
55,0.4259900269555111,2203,123216,-0.09509041,223176,0.001,1208,102.0,0.0016480426240698708,-7.8986468
55,0.4538991498012169,2210,123624,-0.12577409,223584,0.001,1212,102.0,0.0017015011618758424,-7.911600279999999
55,0.43691785282948437,2218,124032,-0.085257575,223992,0.001,1216,102.0,0.0016033916552117386,-7.860433359999999
55,0.42940864551301094,2225,124440,-0.0961206,224400,0.001,1220,102.0,0.0014690085873892303,-7.84326831
55,0.4085989793141683,2232,124848,-0.063114546,224808,0.001,1224,102.0,0.0016564270923731337,-7.8445243300000005
55,0.4025181786102407,2239,125256,-0.06884854,225216,0.001,1228,102.0,0.001999409046987364,-7.87690566
55,0.41893716682406035,2246,125664,-0.068084545,225624,0.001,1232,102.0,0.0018300243785180261,-7.860627429999999
55,0.4371764411528905,2254,126072,-0.09150795,226032,0.001,1236,102.0,0.0016842375660096021,-7.8686935899999995
55,0.44808632398352904,2261,126480,-0.064184435,226440,0.001,1240,102.0,0.00150474445927459,-7.880406169999999
55,0.439047013427697,2268,126888,-0.06649464,226848,0.001,1244,102.0,0.0016856774524842645,-7.879508739999999
55,0.43711353575482087,2275,127296,-0.100260094,227256,0.001,1248,102.0,0.00180002627666017,-7.902440619999998
55,0.46731507427552166,2282,127704,-0.10915737,227664,0.001,1252,102.0,0.0015800387295266595,-7.89399253
55,0.43654561042785645,2289,128112,-0.098411866,228072,0.001,1256,102.0,0.0016786348926104313,-7.9060384
55,0.44661637760844886,2297,128520,-0.07044295,228480,0.001,1260,102.0,0.0014249787124629388,-7.85964507
55,0.43848801827898215,2304,128928,-0.06416892,228888,0.001,1264,102.0,0.0017566860126452429,-7.845769650000001
55,0.4265707646514855,2311,129336,-0.07732241,229296,0.001,1268,102.0,0.0014322052459237074,-7.886733330000001
55,0.434632527477601,2318,129744,-0.07559511,229704,0.001,1272,102.0,0.0016158544291529858,-7.88016836
55,0.4203687029726365,2325,130152,-0.07836378,230112,0.001,1276,102.0,0.002135855930842523,-7.88440253
55,0.4633154354843439,2332,130560,-0.104762696,230520,0.001,1280,102.0,0.0015943506082026835,-7.8893725
55,0.41669459611761805,2340,130968,-0.06651037,230928,0.001,1284,102.0,0.0016498087573506614,-7.91205648
55,0.4461355688525181,2347,131376,-0.079849325,231336,0.001,1288,102.0,0.0022272284781245295,-7.963054500000001
55,0.4218270588739246,2354,131784,-0.10268609,231744,0.001,1292,102.0,0.001327453432239446,-7.9907486400000005
55,0.4375735454115213,2361,132192,-0.066684455,232152,0.001,1296,102.0,0.0014840850491572044,-8.03366212
55,0.45565732290931776,2368,132600,-0.09772652,232560,0.001,1300,102.0,0.0020948631873562037,-7.9890599700000005
55,0.42233938986764236,2375,133008,-0.060846843,232968,0.001,1304,102.0,0.0019196149283636581,-7.9946243699999995
55,0.44808344805941863,2382,133416,-0.09649381,233376,0.001,1308,102.0,0.0016165890881572576,-8.01512263
