0.000000000000000000e+00,-1.384238513836457727e-05
2.083333333333333218e-02,5.057155807480139882e-05
4.166666666666666435e-02,1.186557227316650776e-04
6.250000000000000000e-02,1.904450410928694470e-04
8.333333333333332871e-02,2.698217645626125520e-04
1.041666666666666574e-01,3.570897802008289059e-04
1.250000000000000000e-01,4.596468602189894342e-04
1.458333333333333148e-01,5.789743822677486003e-04
1.666666666666666574e-01,7.150502185481061052e-04
1.875000000000000000e-01,8.584209091828151183e-04
2.083333333333333148e-01,1.004378066633482367e-03
2.291666666666666574e-01,1.154905240440556044e-03
2.500000000000000000e-01,1.309632410337795020e-03
2.708333333333333148e-01,1.470888853442926846e-03
2.916666666666666297e-01,1.643047134044227885e-03
3.125000000000000000e-01,1.838985260763933462e-03
3.333333333333333148e-01,2.078213694097138901e-03
3.541666666666666297e-01,2.382694796344566983e-03
3.750000000000000000e-01,2.778640977540584693e-03
3.958333333333333148e-01,3.296441942191715487e-03
4.166666666666666297e-01,3.968452312271813359e-03
4.375000000000000000e-01,4.831000904797496699e-03
4.583333333333333148e-01,5.923690511643317676e-03
4.791666666666666297e-01,7.287528681584900213e-03
5.000000000000000000e-01,8.965727426348591572e-03
5.208333333333332593e-01,1.100608631283632975e-02
5.416666666666666297e-01,1.345603433589847610e-02
5.625000000000000000e-01,1.638796798686405556e-02
5.833333333333332593e-01,1.984937506383476630e-02
6.041666666666666297e-01,2.386630598069125475e-02
6.250000000000000000e-01,2.847084478278461006e-02
6.458333333333332593e-01,3.368164362759457769e-02
6.666666666666666297e-01,3.946832125062964269e-02
6.875000000000000000e-01,4.579055712772998887e-02
7.083333333333332593e-01,5.263248039252207272e-02
7.291666666666666297e-01,5.995537163141535786e-02
7.500000000000000000e-01,6.767913675080758362e-02
7.708333333333332593e-01,7.572615882308211810e-02
7.916666666666666297e-01,8.406383951386181552e-02
8.125000000000000000e-01,9.266260373146284479e-02
8.333333333333332593e-01,1.014401447195451000e-01
8.541666666666666297e-01,1.103029764748702513e-01
8.750000000000000000e-01,1.192042898394141404e-01
8.958333333333332593e-01,1.281042742481256491e-01
9.166666666666666297e-01,1.369227266593858738e-01
9.375000000000000000e-01,1.455806131604286124e-01
9.583333333333332593e-01,1.540469215541628856e-01
9.791666666666666297e-01,1.622996087530084730e-01
1.000000000000000000e+00,1.703021570223189340e-01
1.020833333333333259e+00,1.780491807031565343e-01
1.041666666666666519e+00,1.855389090900914362e-01
1.062500000000000000e+00,1.927217682202665705e-01
1.083333333333333259e+00,1.995433911790969461e-01
1.104166666666666519e+00,2.059970664340139979e-01
1.125000000000000000e+00,2.121027146647590234e-01
1.145833333333333259e+00,2.178584027577276372e-01
1.166666666666666519e+00,2.232581524218166524e-01
1.187500000000000000e+00,2.283421744326820657e-01
1.208333333333333259e+00,2.331569437472321982e-01
1.229166666666666519e+00,2.376973771045818862e-01
1.250000000000000000e+00,2.419476314700499675e-01
1.270833333333333259e+00,2.459373556534528160e-01
1.291666666666666519e+00,2.497017633403015857e-01
1.312500000000000000e+00,2.532252814985546108e-01
1.333333333333333259e+00,2.564823188573088775e-01
1.354166666666666519e+00,2.594932301714041323e-01
1.375000000000000000e+00,2.622941966745456766e-01
1.395833333333333259e+00,2.648871755920411686e-01
1.416666666666666519e+00,2.672700013453387369e-01
1.437500000000000000e+00,2.694861081200140562e-01
1.458333333333333259e+00,2.715838825592524763e-01
1.479166666666666519e+00,2.735601036005707032e-01
1.500000000000000000e+00,2.754008844360192887e-01
1.520833333333333259e+00,2.771375646538850601e-01
1.541666666666666519e+00,2.788064921248928907e-01
1.562500000000000000e+00,2.803920430174100531e-01
1.583333333333333259e+00,2.818673645897277757e-01
1.604166666666666519e+00,2.832506621137706460e-01
1.625000000000000000e+00,2.845649459818764826e-01
1.645833333333333259e+00,2.857814012526461722e-01
1.666666666666666519e+00,2.868603132103386688e-01
1.687500000000000000e+00,2.878069981179762205e-01
1.708333333333333259e+00,2.886314952222812646e-01
1.729166666666666519e+00,2.892921999878850792e-01
1.750000000000000000e+00,2.897370206127731773e-01
1.770833333333333259e+00,2.899593394482551933e-01
1.791666666666666519e+00,2.899632074850737595e-01
1.812500000000000000e+00,2.897236512378135731e-01
1.833333333333333259e+00,2.892261746915974485e-01
1.854166666666666519e+00,2.884952957381019534e-01
1.875000000000000000e+00,2.875497771138812997e-01
1.895833333333333259e+00,2.863567835685912888e-01
1.916666666666666519e+00,2.848744935521857480e-01
1.937500000000000000e+00,2.831077542060081442e-01
1.958333333333333259e+00,2.810861003053579110e-01
1.979166666666666519e+00,2.788131927184668291e-01
2.000000000000000000e+00,2.762855405603400483e-01
2.020833333333333037e+00,2.735440339837400536e-01
2.041666666666666519e+00,2.706333599982381211e-01
2.062500000000000000e+00,2.675462076373932852e-01
2.083333333333333037e+00,2.642644112351802410e-01
2.104166666666666519e+00,2.608147850176011917e-01
2.125000000000000000e+00,2.572288632175007139e-01
2.145833333333333037e+00,2.534869650302054023e-01
2.166666666666666519e+00,2.495593789500908377e-01
2.187500000000000000e+00,2.454616767219040818e-01
2.208333333333333037e+00,2.412146896731172663e-01
2.229166666666666519e+00,2.367931197536698174e-01
2.250000000000000000e+00,2.321679398241077719e-01
2.270833333333333037e+00,2.273560640245138320e-01
2.291666666666666519e+00,2.223800922339469188e-01
2.312500000000000000e+00,2.172265636795657762e-01
2.333333333333333037e+00,2.118910372826501298e-01
2.354166666666666519e+00,2.064122074008249708e-01
2.375000000000000000e+00,2.008284666662754347e-01
2.395833333333333037e+00,1.951265441013595725e-01
2.416666666666666519e+00,1.892824686626624897e-01
2.437500000000000000e+00,1.833173282323897202e-01
2.458333333333333037e+00,1.772570813633774223e-01
