0.000000000000000000e+00,-1.710426243500568070e-06
2.083333333333333218e-02,-5.858376325080738795e-04
4.166666666666666435e-02,-5.827794758472364632e-04
6.250000000000000000e-02,-1.115196946239222766e-03
8.333333333333332871e-02,-2.024632481548493523e-03
1.041666666666666574e-01,-3.201647720341679274e-03
1.250000000000000000e-01,-5.044202883019018382e-03
1.458333333333333148e-01,-7.601440665519191946e-03
1.666666666666666574e-01,-1.056050898952561913e-02
1.875000000000000000e-01,-1.356331079248431978e-02
2.083333333333333148e-01,-1.641141978421871775e-02
2.291666666666666574e-01,-1.907812506160081953e-02
2.500000000000000000e-01,-2.159985468386643390e-02
2.708333333333333148e-01,-2.406257481412815355e-02
2.916666666666666297e-01,-2.647325727348302446e-02
3.125000000000000000e-01,-2.877418586045684540e-02
3.333333333333333148e-01,-3.087297168423715904e-02
3.541666666666666297e-01,-3.273780961975461534e-02
3.750000000000000000e-01,-3.439854497163141733e-02
3.958333333333333148e-01,-3.569314625229612348e-02
4.166666666666666297e-01,-3.668940021597154322e-02
4.375000000000000000e-01,-3.742817645663493176e-02
4.583333333333333148e-01,-3.779115690318135545e-02
4.791666666666666297e-01,-3.775411235972144647e-02
5.000000000000000000e-01,-3.744393408761686332e-02
5.208333333333332593e-01,-3.683579573000069635e-02
5.416666666666666297e-01,-3.577481404122797443e-02
5.625000000000000000e-01,-3.445947458466742247e-02
5.833333333333332593e-01,-3.315419707830141033e-02
6.041666666666666297e-01,-2.976136783218973417e-02
6.250000000000000000e-01,-2.670151260309669775e-02
6.458333333333332593e-01,-2.669054485386541248e-02
6.666666666666666297e-01,-2.427129622255744246e-02
6.875000000000000000e-01,-1.768811944915607559e-02
7.083333333333332593e-01,-1.634597227560195473e-02
7.291666666666666297e-01,-1.908545899338439170e-02
7.500000000000000000e-01,-1.308434058404743874e-02
7.708333333333332593e-01,-6.042473849140097240e-03
7.916666666666666297e-01,-1.132690117196585682e-02
8.125000000000000000e-01,-1.403992770373081907e-02
8.333333333333332593e-01,-4.103214746295975532e-03
8.541666666666666297e-01,1.027363565033528750e-03
8.750000000000000000e-01,-9.873068336415056004e-03
8.958333333333332593e-01,-1.804666377993924958e-02
9.166666666666666297e-01,-1.044257111203057350e-02
9.375000000000000000e-01,-6.198375138397506021e-03
9.583333333333332593e-01,-1.766785075063098329e-02
9.791666666666666297e-01,-2.539683638179078204e-02
1.000000000000000000e+00,-1.650549572616434243e-02
1.020833333333333259e+00,-1.131909289642498220e-02
1.041666666666666519e+00,-2.206767484305251908e-02
1.062500000000000000e+00,-2.879215988552229211e-02
1.083333333333333259e+00,-1.855005853935389262e-02
1.104166666666666519e+00,-1.198054389812182839e-02
1.125000000000000000e+00,-2.170137552585798060e-02
1.145833333333333259e+00,-2.750862457034092962e-02
1.166666666666666519e+00,-1.673602664346053592e-02
1.187500000000000000e+00,-9.988097636805083959e-03
1.208333333333333259e+00,-1.871934143015656707e-02
1.229166666666666519e+00,-2.318923455650690260e-02
1.250000000000000000e+00,-1.119131457889730764e-02
1.270833333333333259e+00,-3.056648555921384364e-03
1.291666666666666519e+00,-1.181110140943038983e-02
1.312500000000000000e+00,-1.746746629118316879e-02
1.333333333333333259e+00,-6.778050296241900675e-03
1.354166666666666519e+00,2.191325012285855211e-04
1.375000000000000000e+00,-9.492502295062089229e-03
1.395833333333333259e+00,-1.614981859019950367e-02
1.416666666666666519e+00,-6.705798865142871198e-03
1.437500000000000000e+00,-9.486380717287836318e-04
1.458333333333333259e+00,-1.020568983279894135e-02
1.479166666666666519e+00,-1.550485913408682082e-02
1.500000000000000000e+00,-4.935622172944532579e-03
1.520833333333333259e+00,2.015564232112407057e-03
1.541666666666666519e+00,-7.289675568031448935e-03
1.562500000000000000e+00,-1.362808957973917108e-02
1.583333333333333259e+00,-4.151473641504577899e-03
1.604166666666666519e+00,1.787779256532871742e-03
1.625000000000000000e+00,-8.133570097378682931e-03
1.645833333333333259e+00,-1.485259846966075284e-02
1.666666666666666519e+00,-5.662551139209040171e-03
1.687500000000000000e+00,-2.401780934571809606e-06
1.708333333333333259e+00,-9.222315146631923644e-03
1.729166666666666519e+00,-1.447686251310306878e-02
1.750000000000000000e+00,-3.596821986214279992e-03
1.770833333333333259e+00,3.727688314439309494e-03
1.791666666666666519e+00,-5.275756385111718058e-03
1.812500000000000000e+00,-1.097285206620649337e-02
1.833333333333333259e+00,-4.085871960994212301e-04
1.854166666666666519e+00,6.534473118481170031e-03
1.875000000000000000e+00,-3.266586942441869913e-03
1.895833333333333259e+00,-1.008135578554033782e-02
1.916666666666666519e+00,-5.462566763596485818e-04
1.937500000000000000e+00,5.479424204409128613e-03
