0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,1.223263909312344549e+04
4.166666666666666435e-02,1.270297636215316743e+04
6.250000000000000000e-02,1.365122927788306697e+04
8.333333333333332871e-02,1.441536742572469666e+04
1.041666666666666574e-01,1.472739973419098897e+04
1.250000000000000000e-01,1.491453313748762957e+04
1.458333333333333148e-01,1.497204618503154779e+04
1.666666666666666574e-01,1.496287276960779127e+04
1.875000000000000000e-01,1.495388208887453220e+04
2.083333333333333148e-01,1.496856147341045653e+04
2.291666666666666574e-01,1.499592786766562131e+04
2.500000000000000000e-01,1.501713593885175578e+04
2.708333333333333148e-01,1.502738821154146353e+04
2.916666666666666297e-01,1.502159016864334626e+04
3.125000000000000000e-01,1.500992163074618293e+04
3.333333333333333148e-01,1.500078014007161255e+04
3.541666666666666297e-01,1.500092695350776921e+04
3.750000000000000000e-01,1.500748892083260944e+04
3.958333333333333148e-01,1.500632441492527141e+04
4.166666666666666297e-01,1.502264300950659890e+04
4.375000000000000000e-01,1.502312240072241548e+04
4.583333333333333148e-01,1.500929177480136786e+04
4.791666666666666297e-01,1.500568939727931865e+04
5.000000000000000000e-01,1.500450249823155173e+04
5.208333333333332593e-01,1.498614347084273686e+04
5.416666666666666297e-01,1.496497870691442586e+04
5.625000000000000000e-01,1.443312982711954101e+04
5.833333333333332593e-01,1.459640884022703904e+04
6.041666666666666297e-01,1.422117086015922905e+04
6.250000000000000000e-01,1.380709865510015879e+04
6.458333333333332593e-01,1.406746099787008643e+04
6.666666666666666297e-01,1.456734204235115612e+04
6.875000000000000000e-01,1.397473155682535071e+04
7.083333333333332593e-01,1.434820350366722778e+04
7.291666666666666297e-01,1.460689168229969800e+04
7.500000000000000000e-01,1.448169376472363001e+04
7.708333333333332593e-01,1.498961443929520101e+04
7.916666666666666297e-01,1.455313058941679992e+04
8.125000000000000000e-01,1.370736601311195773e+04
8.333333333333332593e-01,1.455538337681155463e+04
8.541666666666666297e-01,1.544470070569902964e+04
8.750000000000000000e-01,1.486023776701433599e+04
8.958333333333332593e-01,1.390500105098175482e+04
9.166666666666666297e-01,1.459213939696260422e+04
9.375000000000000000e-01,1.553107092702105729e+04
9.583333333333332593e-01,1.494371733822167516e+04
9.791666666666666297e-01,1.435614392909474191e+04
1.000000000000000000e+00,1.451718519923928397e+04
1.020833333333333259e+00,1.455656277309562938e+04
1.041666666666666519e+00,1.492712959985892303e+04
1.062500000000000000e+00,1.455162146132424823e+04
1.083333333333333259e+00,1.454814513733402418e+04
1.104166666666666519e+00,1.493546163781062933e+04
1.125000000000000000e+00,1.494191003330929379e+04
1.145833333333333259e+00,1.454398662874524234e+04
1.166666666666666519e+00,1.440424252951779636e+04
1.187500000000000000e+00,1.454324463789781294e+04
1.208333333333333259e+00,1.467246354476272245e+04
1.229166666666666519e+00,1.452634667313134196e+04
1.250000000000000000e+00,1.451803629745695434e+04
1.270833333333333259e+00,1.451910561478756063e+04
1.291666666666666519e+00,1.453339627530535290e+04
1.312500000000000000e+00,1.449660763865182889e+04
1.333333333333333259e+00,1.448733714316123587e+04
1.354166666666666519e+00,1.467897985045788300e+04
1.375000000000000000e+00,1.457018692891350656e+04
1.395833333333333259e+00,1.447522188450750764e+04
1.416666666666666519e+00,1.446829539248257061e+04
1.437500000000000000e+00,1.447000395314549314e+04
1.458333333333333259e+00,1.449820853868902850e+04
1.479166666666666519e+00,1.446076823687816432e+04
1.500000000000000000e+00,1.445508187323093443e+04
1.520833333333333259e+00,1.445474570036525256e+04
1.541666666666666519e+00,1.445044059104379994e+04
1.562500000000000000e+00,1.444566013034927528e+04
1.583333333333333259e+00,1.444288606512244587e+04
1.604166666666666519e+00,1.444153418810904623e+04
1.625000000000000000e+00,1.440331149988566540e+04
1.645833333333333259e+00,1.444031669241815325e+04
1.666666666666666519e+00,1.444017545705003795e+04
1.687500000000000000e+00,1.443887192126517039e+04
1.708333333333333259e+00,1.429485599043882030e+04
1.729166666666666519e+00,1.444340998016119556e+04
1.750000000000000000e+00,1.444326766191608112e+04
1.770833333333333259e+00,1.453485544390361611e+04
1.791666666666666519e+00,1.499719755214080578e+04
1.812500000000000000e+00,1.444736687992549923e+04
1.833333333333333259e+00,1.424233254941662381e+04
1.854166666666666519e+00,1.444762144373796036e+04
1.875000000000000000e+00,1.447270474736923279e+04
1.895833333333333259e+00,1.444436576847740798e+04
1.916666666666666519e+00,1.444314215999410590e+04
1.937500000000000000e+00,1.481341593528246813e+04
1.958333333333333259e+00,1.471645107062763418e+04
1.979166666666666519e+00,1.444784689879986036e+04
2.000000000000000000e+00,1.439077644376456374e+04
2.020833333333333037e+00,1.444809252026594913e+04
2.041666666666666519e+00,1.437675033818155862e+04
2.062500000000000000e+00,1.444445645402605805e+04
2.083333333333333037e+00,1.444188426446393714e+04
2.104166666666666519e+00,1.444230513183368384e+04
2.125000000000000000e+00,1.454823005098142312e+04
2.145833333333333037e+00,1.444405204995545137e+04
2.166666666666666519e+00,1.444165558180184598e+04
2.187500000000000000e+00,1.444270396919853738e+04
2.208333333333333037e+00,1.454806115322880578e+04
2.229166666666666519e+00,1.444140340694348197e+04
2.250000000000000000e+00,1.443999821347082252e+04
2.270833333333333037e+00,1.444194284207966848e+04
2.291666666666666519e+00,1.473408287948365978e+04
2.312500000000000000e+00,1.444257266515621814e+04
2.333333333333333037e+00,1.436381842938922637e+04
2.354166666666666519e+00,1.462382808670223676e+04
2.375000000000000000e+00,1.452691613298270022e+04
2.395833333333333037e+00,1.444193810865698833e+04
2.416666666666666519e+00,1.443989267062023282e+04
2.437500000000000000e+00,1.444166728247565698e+04
2.458333333333333037e+00,1.423894692465469780e+04
2.479166666666666519e+00,1.444441047149448423e+04
2.500000000000000000e+00,1.444127324145861348e+04
2.520833333333333037e+00,1.469116628928068894e+04
2.541666666666666519e+00,1.457384635173490824e+04
2.562500000000000000e+00,1.444360496561881519e+04
2.583333333333333037e+00,1.444135184384556487e+04
2.604166666666666519e+00,1.444330362952835276e+04
2.625000000000000000e+00,1.444313169370496689e+04
2.645833333333333037e+00,1.444062771858096676e+04
2.666666666666666519e+00,1.443818961704281537e+04
2.687500000000000000e+00,1.468688427971383862e+04
2.708333333333333037e+00,1.471449859672687671e+04
2.729166666666666519e+00,1.444297698159935680e+04
2.750000000000000000e+00,1.434629364323945993e+04
2.770833333333333037e+00,1.444418258455598698e+04
2.791666666666666519e+00,1.444372393522096900e+04
2.812500000000000000e+00,1.444232172967003862e+04
2.833333333333333037e+00,1.444056428034476994e+04
2.854166666666666519e+00,1.444151195890718736e+04
2.875000000000000000e+00,1.460610781652281003e+04
